hc,hu,rho
-0.7407407407407407,-0.6481481481481481,0.0020347670298705815
-0.7037037037037037,-0.6481481481481481,-0.03541331746366756
-0.6666666666666667,-0.6481481481481481,-0.004720966501058452
-0.6296296296296297,-0.6481481481481481,-0.006847809879960823
-0.5925925925925926,-0.6481481481481481,-0.04030636337065682
-0.5555555555555556,-0.6481481481481481,-0.03281868426066438
-0.5185185185185186,-0.6481481481481481,-0.015144946516083585
-0.4814814814814815,-0.6481481481481481,-0.03799004805735999
-0.4444444444444444,-0.6481481481481481,-0.04035985157143401
-0.40740740740740744,-0.6481481481481481,-0.012432373940481687
-0.37037037037037046,-0.6481481481481481,-0.031890593021063215
-0.33333333333333337,-0.6481481481481481,-0.03111507856607916
-0.2962962962962963,-0.6481481481481481,-0.009525606813914128
-0.2592592592592593,-0.6481481481481481,-0.015384922923898552
-0.22222222222222232,-0.6481481481481481,-0.010806778668257376
-0.18518518518518523,-0.6481481481481481,0.010244746531598809
-0.14814814814814814,-0.6481481481481481,0.011266925702752438
-0.11111111111111116,-0.6481481481481481,-0.03105306205141223
-0.07407407407407418,-0.6481481481481481,0.01209159298184514
-0.03703703703703709,-0.6481481481481481,0.0014385837091572089
0.0,-0.6481481481481481,0.009441487245806955
0.03703703703703698,-0.6481481481481481,0.020072746605635725
0.07407407407407396,-0.6481481481481481,0.037946291330627296
0.11111111111111116,-0.6481481481481481,0.025495370273069754
0.14814814814814814,-0.6481481481481481,0.014149676548574965
0.18518518518518512,-0.6481481481481481,0.024692372318362
0.2222222222222221,-0.6481481481481481,-0.002980360536506691
0.2592592592592591,-0.6481481481481481,0.029617116313235325
0.2962962962962963,-0.6481481481481481,0.025989190871870422
0.33333333333333326,-0.6481481481481481,0.005540238315846553
0.37037037037037024,-0.6481481481481481,0.002667915107613345
0.40740740740740744,-0.6481481481481481,0.003918088671313238
0.4444444444444444,-0.6481481481481481,0.011241797069153606
0.4814814814814814,-0.6481481481481481,0.03156490393537088
0.5185185185185184,-0.6481481481481481,0.01981011478249119
0.5555555555555554,-0.6481481481481481,0.011158213660766502
0.5925925925925926,-0.6481481481481481,0.016170048546134137
0.6296296296296295,-0.6481481481481481,0.037868284295166095
0.6666666666666665,-0.6481481481481481,0.013204260362783056
0.7037037037037037,-0.6481481481481481,0.004067463010634025
0.7407407407407407,-0.6481481481481481,0.04760022483822002
0.7777777777777777,-0.6481481481481481,0.0008792747488054961
0.8148148148148147,-0.6481481481481481,0.019249156852875045
0.8518518518518516,-0.6481481481481481,0.023940878003740146
0.8888888888888888,-0.6481481481481481,0.011729627738693975
0.9259259259259258,-0.6481481481481481,0.004931718863657982
0.9629629629629628,-0.6481481481481481,0.026267722755184797
1.0,-0.6481481481481481,0.008164094138760396
-1.0,-0.6222222222222222,-0.005837847394125158
-0.962962962962963,-0.6222222222222222,-0.018036214709001186
-0.9259259259259259,-0.6222222222222222,0.005325781186772283
-0.8888888888888888,-0.6222222222222222,-0.03468283957344434
-0.8518518518518519,-0.6222222222222222,-0.041711683233367346
-0.8148148148148149,-0.6222222222222222,-0.037838348893525366
-0.7777777777777778,-0.6222222222222222,-0.028685151998711265
-0.7407407407407407,-0.6222222222222222,-0.0322482243663794
-0.7037037037037037,-0.6222222222222222,-0.028040987477949753
-0.6666666666666667,-0.6222222222222222,-0.040852793830206235
-0.6296296296296297,-0.6222222222222222,-0.025133137768246053
-0.5925925925925926,-0.6222222222222222,-0.05368661084689132
-0.5555555555555556,-0.6222222222222222,-0.05179983824314002
-0.5185185185185186,-0.6222222222222222,-0.037422852471194194
-0.4814814814814815,-0.6222222222222222,-0.04359733609556763
-0.4444444444444444,-0.6222222222222222,-0.04447765722378331
-0.40740740740740744,-0.6222222222222222,-0.03997411219944865
-0.37037037037037046,-0.6222222222222222,-0.04043696760482191
-0.33333333333333337,-0.6222222222222222,-0.02370323859744535
-0.2962962962962963,-0.6222222222222222,-0.014766293348864956
-0.2592592592592593,-0.6222222222222222,-0.004032341415124013
-0.22222222222222232,-0.6222222222222222,-0.01699059306169762
-0.18518518518518523,-0.6222222222222222,-0.026110100370216
-0.14814814814814814,-0.6222222222222222,-0.02804380817043628
-0.11111111111111116,-0.6222222222222222,-0.024130251083765503
-0.07407407407407418,-0.6222222222222222,-0.027461378389437185
-0.03703703703703709,-0.6222222222222222,0.008791893588616243
0.0,-0.6222222222222222,0.029464638449549538
0.03703703703703698,-0.6222222222222222,0.0066087974139146625
0.07407407407407396,-0.6222222222222222,0.01552605081702086
0.11111111111111116,-0.6222222222222222,-0.0172665489509663
0.14814814814814814,-0.6222222222222222,0.017676999902118472
0.18518518518518512,-0.6222222222222222,0.01214786539959841
0.2222222222222221,-0.6222222222222222,0.024975829972852612
0.2592592592592591,-0.6222222222222222,0.014137674322749993
0.2962962962962963,-0.6222222222222222,0.01681298691180107
0.33333333333333326,-0.6222222222222222,0.01611877576648324
0.37037037037037024,-0.6222222222222222,0.02004485032736117
0.40740740740740744,-0.6222222222222222,0.05978173311901034
0.4444444444444444,-0.6222222222222222,0.03970943553635063
0.4814814814814814,-0.6222222222222222,0.00771484542601656
0.5185185185185184,-0.6222222222222222,0.024872421433664287
0.5555555555555554,-0.6222222222222222,0.02171670202569615
0.5925925925925926,-0.6222222222222222,0.056115667931247816
0.6296296296296295,-0.6222222222222222,-0.002513197904536184
0.6666666666666665,-0.6222222222222222,0.031805555138051306
0.7037037037037037,-0.6222222222222222,0.03284587635051635
0.7407407407407407,-0.6222222222222222,0.05053281690874588
0.7777777777777777,-0.6222222222222222,0.0422510435196693
0.8148148148148147,-0.6222222222222222,0.01282232589682484
0.8518518518518516,-0.6222222222222222,-0.01021158906760192
0.8888888888888888,-0.6222222222222222,-0.0029957992867440195
0.9259259259259258,-0.6222222222222222,0.00031807966783963144
0.9629629629629628,-0.6222222222222222,0.00591360447186107
1.0,-0.6222222222222222,-0.0023223032106090254
-1.0,-0.5962962962962962,-0.03939641747900727
-0.962962962962963,-0.5962962962962962,-0.01291741346705111
-0.9259259259259259,-0.5962962962962962,-0.02291353679575467
-0.8888888888888888,-0.5962962962962962,-0.03343264878909657
-0.8518518518518519,-0.5962962962962962,-0.03736516260260672
-0.8148148148148149,-0.5962962962962962,-0.04205908904480977
-0.7777777777777778,-0.5962962962962962,-0.05021416793558709
-0.7407407407407407,-0.5962962962962962,0.0004966609683705464
-0.7037037037037037,-0.5962962962962962,-0.04402088758385257
-0.6666666666666667,-0.5962962962962962,-0.04957001519661791
-0.6296296296296297,-0.5962962962962962,-0.019425874006967138
-0.5925925925925926,-0.5962962962962962,-0.04821004351204768
-0.5555555555555556,-0.5962962962962962,-0.03876416150620565
-0.5185185185185186,-0.5962962962962962,-0.0584589347881204
-0.4814814814814815,-0.5962962962962962,-0.049001199352615044
-0.4444444444444444,-0.5962962962962962,-0.069230539704145
-0.40740740740740744,-0.5962962962962962,-0.03337157492611429
-0.37037037037037046,-0.5962962962962962,-0.007677276711989964
-0.33333333333333337,-0.5962962962962962,-0.031899988938710884
-0.2962962962962963,-0.5962962962962962,-0.02720283714605065
-0.2592592592592593,-0.5962962962962962,-0.011333763879927398
-0.22222222222222232,-0.5962962962962962,-0.007409909299390765
-0.18518518518518523,-0.5962962962962962,-0.0334848976206671
-0.14814814814814814,-0.5962962962962962,-0.026864420709362152
-0.11111111111111116,-0.5962962962962962,-0.015463152375994306
-0.07407407407407418,-0.5962962962962962,0.013664085618420335
-0.03703703703703709,-0.5962962962962962,-0.017586316568398607
0.0,-0.5962962962962962,-0.0031442915749782425
0.03703703703703698,-0.5962962962962962,0.006820752015275628
0.07407407407407396,-0.5962962962962962,0.015648882164697103
0.11111111111111116,-0.5962962962962962,0.023070680531539333
0.14814814814814814,-0.5962962962962962,0.018474973745631087
0.18518518518518512,-0.5962962962962962,0.04609950200282516
0.2222222222222221,-0.5962962962962962,0.019846942786721288
0.2592592592592591,-0.5962962962962962,0.06448812961684175
0.2962962962962963,-0.5962962962962962,0.03877165276258866
0.33333333333333326,-0.5962962962962962,0.04745147406581345
0.37037037037037024,-0.5962962962962962,0.01954805162878406
0.40740740740740744,-0.5962962962962962,0.043339910725154536
0.4444444444444444,-0.5962962962962962,0.01963984235977787
0.4814814814814814,-0.5962962962962962,0.015472647958339476
0.5185185185185184,-0.5962962962962962,0.047979604575387226
0.5555555555555554,-0.5962962962962962,0.034605348067657936
0.5925925925925926,-0.5962962962962962,0.015535312442346613
0.6296296296296295,-0.5962962962962962,0.0002778544535180505
0.6666666666666665,-0.5962962962962962,0.039391245729090626
0.7037037037037037,-0.5962962962962962,0.026403057728450394
0.7407407407407407,-0.5962962962962962,0.035730917147332314
0.7777777777777777,-0.5962962962962962,0.03569147152883191
0.8148148148148147,-0.5962962962962962,0.036271282946700664
0.8518518518518516,-0.5962962962962962,-0.017038662350696187
0.8888888888888888,-0.5962962962962962,-0.03395011574197828
0.9259259259259258,-0.5962962962962962,0.02256930502449226
0.9629629629629628,-0.5962962962962962,-0.01761408863737441
1.0,-0.5962962962962962,0.02587912943083739
-1.0,-0.5703703703703703,-0.01805062009059018
-0.962962962962963,-0.5703703703703703,-0.028123827159115013
-0.9259259259259259,-0.5703703703703703,-0.03272746543250719
-0.8888888888888888,-0.5703703703703703,-0.05925337944608985
-0.8518518518518519,-0.5703703703703703,-0.040158807498399056
-0.8148148148148149,-0.5703703703703703,-0.04478850966344572
-0.7777777777777778,-0.5703703703703703,-0.039416535274073725
-0.7407407407407407,-0.5703703703703703,-0.018219574581745907
-0.7037037037037037,-0.5703703703703703,-0.05842043622104301
-0.6666666666666667,-0.5703703703703703,-0.04236699353141618
-0.6296296296296297,-0.5703703703703703,-0.027303186465375107
-0.5925925925925926,-0.5703703703703703,-0.06641323290673637
-0.5555555555555556,-0.5703703703703703,-0.06929284273017174
-0.5185185185185186,-0.5703703703703703,-0.06816694962611358
-0.4814814814814815,-0.5703703703703703,-0.0734714994316096
-0.4444444444444444,-0.5703703703703703,-0.07993441896184753
-0.40740740740740744,-0.5703703703703703,-0.04348346527129216
-0.37037037037037046,-0.5703703703703703,-0.02750945565153986
-0.33333333333333337,-0.5703703703703703,-0.03802072770416978
-0.2962962962962963,-0.5703703703703703,-0.05116266585178195
-0.2592592592592593,-0.5703703703703703,-0.04736870905139385
-0.22222222222222232,-0.5703703703703703,-0.029120367157313896
-0.18518518518518523,-0.5703703703703703,-0.03841204358861182
-0.14814814814814814,-0.5703703703703703,-0.0235001316468046
-0.11111111111111116,-0.5703703703703703,-0.022558607373271207
-0.07407407407407418,-0.5703703703703703,0.00580312167198742
-0.03703703703703709,-0.5703703703703703,0.008419184792640493
0.0,-0.5703703703703703,0.0079418567048389
0.03703703703703698,-0.5703703703703703,-0.004633452686338255
0.07407407407407396,-0.5703703703703703,0.010935087835794482
0.11111111111111116,-0.5703703703703703,0.03562906262912763
0.14814814814814814,-0.5703703703703703,0.05685472133154204
0.18518518518518512,-0.5703703703703703,0.026857823372448245
0.2222222222222221,-0.5703703703703703,0.07797777102752128
0.2592592592592591,-0.5703703703703703,0.03617694902387335
0.2962962962962963,-0.5703703703703703,0.038867271252666834
0.33333333333333326,-0.5703703703703703,0.05185597415422398
0.37037037037037024,-0.5703703703703703,0.037942342940694054
0.40740740740740744,-0.5703703703703703,0.04876721225677419
0.4444444444444444,-0.5703703703703703,0.04984784533694328
0.4814814814814814,-0.5703703703703703,0.04044652799140675
0.5185185185185184,-0.5703703703703703,0.041622600923260096
0.5555555555555554,-0.5703703703703703,0.05229396346731007
0.5925925925925926,-0.5703703703703703,0.06037164128120995
0.6296296296296295,-0.5703703703703703,0.07289222246057069
0.6666666666666665,-0.5703703703703703,0.03902421141883816
0.7037037037037037,-0.5703703703703703,0.011500344838624867
0.7407407407407407,-0.5703703703703703,0.023467886913700168
0.7777777777777777,-0.5703703703703703,0.002922432534533937
0.8148148148148147,-0.5703703703703703,0.02563155289853869
0.8518518518518516,-0.5703703703703703,0.01113021200896296
0.8888888888888888,-0.5703703703703703,0.02384776903352059
0.9259259259259258,-0.5703703703703703,0.012426880135340688
0.9629629629629628,-0.5703703703703703,0.014076451110756866
1.0,-0.5703703703703703,0.005958194586884496
-1.0,-0.5444444444444444,-0.003788841348963186
-0.962962962962963,-0.5444444444444444,-0.06014627338079235
-0.9259259259259259,-0.5444444444444444,-0.020670474623526336
-0.8888888888888888,-0.5444444444444444,-0.024641045567448883
-0.8518518518518519,-0.5444444444444444,-0.03748046247006466
-0.8148148148148149,-0.5444444444444444,-0.04692672378405846
-0.7777777777777778,-0.5444444444444444,-0.04858694689990864
-0.7407407407407407,-0.5444444444444444,-0.06495179560772638
-0.7037037037037037,-0.5444444444444444,-0.07796104345895011
-0.6666666666666667,-0.5444444444444444,-0.05241294648014651
-0.6296296296296297,-0.5444444444444444,-0.05555241584685485
-0.5925925925925926,-0.5444444444444444,-0.05450280077136016
-0.5555555555555556,-0.5444444444444444,-0.07129855382894308
-0.5185185185185186,-0.5444444444444444,-0.05338805098776528
-0.4814814814814815,-0.5444444444444444,-0.059131042983417134
-0.4444444444444444,-0.5444444444444444,-0.038849028425094065
-0.40740740740740744,-0.5444444444444444,-0.06473779232328364
-0.37037037037037046,-0.5444444444444444,-0.09372309704788459
-0.33333333333333337,-0.5444444444444444,-0.0735162246196657
-0.2962962962962963,-0.5444444444444444,-0.04663850821901818
-0.2592592592592593,-0.5444444444444444,-0.0679578783365484
-0.22222222222222232,-0.5444444444444444,-0.029715833617103067
-0.18518518518518523,-0.5444444444444444,-0.04426099352351926
-0.14814814814814814,-0.5444444444444444,-0.02356219168829277
-0.11111111111111116,-0.5444444444444444,-0.013046842211716186
-0.07407407407407418,-0.5444444444444444,-0.022239266801721076
-0.03703703703703709,-0.5444444444444444,0.005277186559972333
0.0,-0.5444444444444444,0.025264116726163077
0.03703703703703698,-0.5444444444444444,0.0075560757007013535
0.07407407407407396,-0.5444444444444444,0.01866419410354249
0.11111111111111116,-0.5444444444444444,0.021646016200517215
0.14814814814814814,-0.5444444444444444,0.047164729401600866
0.18518518518518512,-0.5444444444444444,0.058455180356381455
0.2222222222222221,-0.5444444444444444,0.038639982976944494
0.2592592592592591,-0.5444444444444444,0.04648121486076786
0.2962962962962963,-0.5444444444444444,0.06848036543770139
0.33333333333333326,-0.5444444444444444,0.05917252642410592
0.37037037037037024,-0.5444444444444444,0.08552645033604937
0.40740740740740744,-0.5444444444444444,0.0592537586341354
0.4444444444444444,-0.5444444444444444,0.04978440818499642
0.4814814814814814,-0.5444444444444444,0.039844441155924684
0.5185185185185184,-0.5444444444444444,0.046572590955550386
0.5555555555555554,-0.5444444444444444,0.027577214124472494
0.5925925925925926,-0.5444444444444444,0.05516699091761187
0.6296296296296295,-0.5444444444444444,0.07355952319610161
0.6666666666666665,-0.5444444444444444,0.02043414868805545
0.7037037037037037,-0.5444444444444444,0.019290026932127294
0.7407407407407407,-0.5444444444444444,0.019168629198173536
0.7777777777777777,-0.5444444444444444,0.030075550514748924
0.8148148148148147,-0.5444444444444444,0.014790893973673742
0.8518518518518516,-0.5444444444444444,0.03832993398765597
0.8888888888888888,-0.5444444444444444,0.03817674338118148
0.9259259259259258,-0.5444444444444444,0.009052441227101925
0.9629629629629628,-0.5444444444444444,0.012894370286524104
1.0,-0.5444444444444444,0.002724536768481299
-1.0,-0.5185185185185185,-0.0203468187111415
-0.962962962962963,-0.5185185185185185,-0.009869611482674692
-0.9259259259259259,-0.5185185185185185,-0.05930418557189428
-0.8888888888888888,-0.5185185185185185,-0.05749578197820228
-0.8518518518518519,-0.5185185185185185,-0.07327518892380132
-0.8148148148148149,-0.5185185185185185,-0.05494573265448777
-0.7777777777777778,-0.5185185185185185,-0.060471379054146554
-0.7407407407407407,-0.5185185185185185,-0.08418519021433812
-0.7037037037037037,-0.5185185185185185,-0.08002195737747837
-0.6666666666666667,-0.5185185185185185,-0.04601209758733687
-0.6296296296296297,-0.5185185185185185,-0.05123754458180573
-0.5925925925925926,-0.5185185185185185,-0.09809890153608354
-0.5555555555555556,-0.5185185185185185,-0.08566701289150712
-0.5185185185185186,-0.5185185185185185,-0.0919220055269231
-0.4814814814814815,-0.5185185185185185,-0.07847551228560824
-0.4444444444444444,-0.5185185185185185,-0.10031991467454832
-0.40740740740740744,-0.5185185185185185,-0.07175067959110913
-0.37037037037037046,-0.5185185185185185,-0.06049580105643526
-0.33333333333333337,-0.5185185185185185,-0.05190425104447786
-0.2962962962962963,-0.5185185185185185,-0.08697461893599562
-0.2592592592592593,-0.5185185185185185,-0.029148477375841666
-0.22222222222222232,-0.5185185185185185,-0.0632374188933505
-0.18518518518518523,-0.5185185185185185,-0.061529776594173746
-0.14814814814814814,-0.5185185185185185,-0.012843233018125955
-0.11111111111111116,-0.5185185185185185,-0.0065967467897220435
-0.07407407407407418,-0.5185185185185185,-0.010432008420267497
-0.03703703703703709,-0.5185185185185185,0.014698903288125493
0.0,-0.5185185185185185,0.021904943084524862
0.03703703703703698,-0.5185185185185185,0.026762722606889753
0.07407407407407396,-0.5185185185185185,0.014943567095673542
0.11111111111111116,-0.5185185185185185,0.035152088261235274
0.14814814814814814,-0.5185185185185185,0.048771667801536814
0.18518518518518512,-0.5185185185185185,0.07437828040255089
0.2222222222222221,-0.5185185185185185,0.08630485690482903
0.2592592592592591,-0.5185185185185185,0.06572589791444906
0.2962962962962963,-0.5185185185185185,0.0628544139235312
0.33333333333333326,-0.5185185185185185,0.06282088916610205
0.37037037037037024,-0.5185185185185185,0.09035643536939787
0.40740740740740744,-0.5185185185185185,0.06734191280882444
0.4444444444444444,-0.5185185185185185,0.10912091950633859
0.4814814814814814,-0.5185185185185185,0.07830804352245656
0.5185185185185184,-0.5185185185185185,0.07533122898950788
0.5555555555555554,-0.5185185185185185,0.0804136925797923
0.5925925925925926,-0.5185185185185185,0.06630771930493295
0.6296296296296295,-0.5185185185185185,0.048893953605403745
0.6666666666666665,-0.5185185185185185,0.05957787226839041
0.7037037037037037,-0.5185185185185185,0.05956118147964312
0.7407407407407407,-0.5185185185185185,0.041084648194956344
0.7777777777777777,-0.5185185185185185,0.04066375406133698
0.8148148148148147,-0.5185185185185185,0.03877701275635179
0.8518518518518516,-0.5185185185185185,0.006892926476339385
0.8888888888888888,-0.5185185185185185,0.018994753810781848
0.9259259259259258,-0.5185185185185185,0.024783697521880366
0.9629629629629628,-0.5185185185185185,0.00614226867085484
1.0,-0.5185185185185185,0.02756385258876109
-1.0,-0.4925925925925926,-0.0196221644222423
-0.962962962962963,-0.4925925925925926,-0.07064908110621504
-0.9259259259259259,-0.4925925925925926,-0.05502740236417843
-0.8888888888888888,-0.4925925925925926,-0.04818724132372913
-0.8518518518518519,-0.4925925925925926,-0.06780216632971647
-0.8148148148148149,-0.4925925925925926,-0.06278862019691274
-0.7777777777777778,-0.4925925925925926,-0.06819327182401283
-0.7407407407407407,-0.4925925925925926,-0.10689040556861319
-0.7037037037037037,-0.4925925925925926,-0.08564513731787178
-0.6666666666666667,-0.4925925925925926,-0.10767621260794281
-0.6296296296296297,-0.4925925925925926,-0.13299345423062292
-0.5925925925925926,-0.4925925925925926,-0.09305414513096519
-0.5555555555555556,-0.4925925925925926,-0.11406628665294613
-0.5185185185185186,-0.4925925925925926,-0.10467094241539979
-0.4814814814814815,-0.4925925925925926,-0.09157139097815706
-0.4444444444444444,-0.4925925925925926,-0.08457640649754038
-0.40740740740740744,-0.4925925925925926,-0.10010695876003242
-0.37037037037037046,-0.4925925925925926,-0.10518903406519156
-0.33333333333333337,-0.4925925925925926,-0.09459530164557285
-0.2962962962962963,-0.4925925925925926,-0.060904696370620015
-0.2592592592592593,-0.4925925925925926,-0.07346278285524299
-0.22222222222222232,-0.4925925925925926,-0.031432052349823075
-0.18518518518518523,-0.4925925925925926,-0.023855475022601425
-0.14814814814814814,-0.4925925925925926,-0.04565103537157978
-0.11111111111111116,-0.4925925925925926,0.0041620443303760635
-0.07407407407407418,-0.4925925925925926,-0.01918917992072045
-0.03703703703703709,-0.4925925925925926,0.0006855838486444348
0.0,-0.4925925925925926,0.01447416906018448
0.03703703703703698,-0.4925925925925926,0.012169290163639077
0.07407407407407396,-0.4925925925925926,0.04126819846600977
0.11111111111111116,-0.4925925925925926,0.06042866236324244
0.14814814814814814,-0.4925925925925926,0.09595493331678748
0.18518518518518512,-0.4925925925925926,0.09075636941921308
0.2222222222222221,-0.4925925925925926,0.06968125785498741
0.2592592592592591,-0.4925925925925926,0.08919849700775576
0.2962962962962963,-0.4925925925925926,0.10671578652949078
0.33333333333333326,-0.4925925925925926,0.09116949550020434
0.37037037037037024,-0.4925925925925926,0.08271150161527058
0.40740740740740744,-0.4925925925925926,0.09387441851090321
0.4444444444444444,-0.4925925925925926,0.07780021046556898
0.4814814814814814,-0.4925925925925926,0.09420318569087689
0.5185185185185184,-0.4925925925925926,0.0822119895994851
0.5555555555555554,-0.4925925925925926,0.10409134144624291
0.5925925925925926,-0.4925925925925926,0.07818746703245694
0.6296296296296295,-0.4925925925925926,0.05787358480155971
0.6666666666666665,-0.4925925925925926,0.0817755267875805
0.7037037037037037,-0.4925925925925926,0.061266826609748526
0.7407407407407407,-0.4925925925925926,0.04541352554662077
0.7777777777777777,-0.4925925925925926,0.05772833448713662
0.8148148148148147,-0.4925925925925926,0.03545175482259657
0.8518518518518516,-0.4925925925925926,0.015776827224873276
0.8888888888888888,-0.4925925925925926,0.01853972038303344
0.9259259259259258,-0.4925925925925926,0.048078534088083824
0.9629629629629628,-0.4925925925925926,0.04903615748258988
1.0,-0.4925925925925926,0.016077779473026063
-1.0,-0.4666666666666666,-0.020572640975448295
-0.962962962962963,-0.4666666666666666,-0.06492351498628085
-0.9259259259259259,-0.4666666666666666,-0.03763605705245861
